AvgPrice,AvgAge,AvgRoom,AvgSqrMeter,AvgPopulation
2233620.359,6.91,5,112,1157273
1618210.43,4.07,2,69,973191
1640510.776,6.97,6,122,606893
1472773.889,4.3,7,129,578283
664564.119,4.04,5,224,128525
2041033.186,5.39,5,119,1196835
2327238.207,7.66,5,119,923003
1942585.632,4.4,5,113,1102017
1175774.182,5.83,3,90,368722
2134237.338,7.42,2,60,1037032
2320037.031,6.12,5,119,923067
1138360.639,4.99,3,88,664115
731077.1651,6.74,4,129,122777
1759301.06,5.68,2,69,809037
704144.6866,6.79,3,110,125971
1274241.032,6.84,4,90,318752
600456.0688,4.72,3,110,70998
616856.711,5.3,3,120,131129
1150854.046,5.05,3,88,241970
1338371.81,4.69,6,125,353762
557916.2199,4.06,3,110,112014
670041.1099,4.36,5,220,77427
2099296.992,4.98,5,114,975524
1391099.723,7.92,4,90,402321
1544850.066,4.2,3,63,1188684
862549.7472,6.4,5,230,102427
1754392.316,4.76,2,64,1151270
1640891.255,7.23,6,139,295478
2082607.73,6.27,2,67,1059263
1467635.346,7.37,4,81,443626
1356036.172,7.93,4,89,424188
1014423.361,4.06,3,85,518494
930051.9732,7.8,4,214,107959
2020212.04,4.98,5,113,1072977
1941557.925,5.1,4,117,1127576
792907.8331,6.01,5,213,88360
601190.9312,4.71,3,130,122872
1788995.009,6.71,7,134,687353
2097189.11,5,4,120,857679
681766.4117,4.34,4,207,101931
575719.9778,4.2,4,111,70117
1634922.588,4.66,3,66,969774
1631881.916,6.82,7,132,293807
548026.1865,4.34,4,113,106918
1434349.109,6.93,4,83,620845
1411879.669,6.88,4,90,698787
1336555.925,7.58,4,80,299750
852202.3708,6.71,4,218,103132
1642724.129,5.61,7,131,564912
1866130.261,7.49,6,138,651331
1628337.08,4.48,2,67,1008692
1380795.159,7.28,3,82,356790
2252074.704,6.17,5,120,1069139
1304992.897,5.99,3,88,410933
1759433.848,4.24,4,111,1106081
1805535.569,5.47,3,65,1036089
1274024.887,5.57,4,89,269233
1296902.258,5.67,4,86,604173
810511.3942,6.03,4,205,114209
691663.9996,6.71,3,119,106301
1257076.566,6.47,3,88,209084
1937483.61,4.92,4,111,1084395
665933.1811,6.94,3,128,101000
628632.6675,4.93,3,126,132868
1796557.071,4.41,4,111,923296
1847217.934,4.74,5,113,1133385
2261542.207,7.12,4,113,903063
2457644.501,7.63,5,111,968958
2077894.962,5.33,4,111,945224
745819.2007,5.49,4,205,124735
1346813.036,4.06,6,137,620196
1714913.455,4.27,4,120,1168657
1837565.453,5.44,2,60,1176384
2013399.954,7.96,6,139,655557
2122173.398,5.49,5,117,1150532
2149272.997,6.38,4,118,1147938
2165561.243,7.3,3,67,1049620
562202.0577,4.34,4,110,117864
701198.6795,6.62,4,130,73091
810392.1331,6.86,5,206,123268
702605.8707,6.12,4,118,135049
1334354.775,4.2,6,134,209736
686623.1857,4.49,4,216,92479
1945994.811,6.92,3,66,824571
1305895.675,6.14,4,88,605009
1032461.973,4.15,3,86,597521
1596254.4,6,6,121,215292
1115161.319,5.09,3,86,686220
729671.0131,6.46,4,111,88815
2382574.736,6.32,5,117,1103842
2080642.12,5.23,5,112,949091
1840858.377,4.52,4,116,829716
1413087.259,6.44,4,88,582413
2059069.342,7.66,2,67,1053765
746055.1696,6.81,4,122,110703
2258837.224,6.02,5,118,1108791
2278360.625,7.18,5,112,839254
962793.6464,7.7,5,206,91940
2435994.002,7.46,5,112,1101527
2489453.054,7.89,5,117,882255
1654525.267,4.17,2,63,816924
749729.6291,7.64,4,117,79413
880681.2736,6.93,4,217,128219
1028760.453,7.36,5,226,83435
2370531.763,7.06,4,111,854253
530386.36,4.4,3,113,65685
1844825.313,4.73,5,114,1134702
2044761.077,7.43,2,60,845218
2325069.715,6.67,4,110,1120835
1027790.444,7.33,5,221,63088
1728477.324,7.18,6,124,381337
1653484.518,5.6,7,134,622568
698989.9258,4.23,5,218,127791
1416565.807,5.03,7,126,485433
599360.0314,4.49,3,117,117645
2481553.781,7.21,5,118,807853
927131.9819,7.53,5,224,67221
1617943.274,6.69,7,129,405933
1579434.439,5.58,7,125,326490
783377.8656,7.6,3,112,131254
1930032.293,4.69,4,116,1107771
1975229.675,4.71,5,114,1119994
1838303.599,4.16,5,117,1154286
1200376.682,4.98,3,81,505242
635339.676,5.1,4,122,124775
1333244.807,4.54,6,125,545229
751521.6892,4.62,5,220,107658
768038.105,7.24,4,119,122008
862136.7854,6.65,5,213,75690
1210645.695,5.18,4,87,213019
2004318.901,5.67,5,111,1099883
2352071.699,6.78,4,116,1170993
1484487.833,5.64,6,130,270002
1667289.46,6.04,6,124,460926
1281142.581,4.14,7,134,459541
1775106.273,7.62,7,123,554770
1111709.43,4.26,3,87,629219
1373352.15,6.6,4,85,260304
669924.0973,6.94,3,118,119463
1505153.558,6.13,7,128,510527
778523.7824,7.2,4,125,77093
1767742.372,5.16,3,68,953641
1311867.315,7.05,4,84,313514
2327775.058,6.26,5,119,1195698
1305433,6.51,3,87,374425
1105407.302,4.18,4,84,482043
966821.1625,7.89,4,213,96446
1158812.335,5.74,3,85,418130
1898363.294,5.95,3,64,1048573
1406306.297,6.73,3,89,683304
2085364.296,5.18,5,110,926644
595089.3712,5.87,3,124,122766
844165.2959,7.66,4,218,91814
2357303.863,7.6,4,113,857568
920846.2015,6.84,5,225,81129
1781397.073,5.73,3,67,1077555
2196392.96,6.87,5,118,988704
1945852.02,4.48,5,116,1104670
612259.9478,4.47,3,126,72826
853507.9174,7.74,4,209,79017
2640191.833,7.68,4,111,963297
1821377.602,5.74,3,62,874331
1568036.752,6.17,6,137,214569
1495267.718,7.9,3,86,604200
1175269.804,5.56,3,83,421831
1478823.398,4.96,6,140,511913
2283116.43,6.09,5,118,1028693
1925143.444,7.82,7,132,639885
690537.4979,4.22,5,215,89300
1152576.927,5.16,3,87,595253
1596967.77,5.68,7,122,305216
1631924.32,4.63,3,64,897552
1476239.441,7.95,3,90,220684
1567972.622,4.38,3,65,1179080
900895.1627,6.94,5,227,122104
1880302.266,4.47,5,116,1125189
1893676.49,5.66,2,70,855321
572198.7976,4.4,4,129,70108
750423.9736,5.2,5,224,100281
1511190.694,5.74,7,121,688813
1248361.4,5.38,4,89,541338
747617.6075,4.65,5,228,75679
2068063.797,7.16,2,69,1190655
2369713.763,7.97,2,68,816405
1342113.507,6.63,4,82,356850
954277.8256,7.99,4,206,94715
589891.2494,4.51,4,116,116431
2119517.851,5.54,4,111,1007830
1304409.477,7.25,3,90,463440
1790543.431,4.7,3,61,934323
1881688.653,7.34,7,132,650758
1106643.792,4.6,3,90,624927
578763.7508,4.75,3,119,111748
862335.6672,7.09,5,206,122808
1481414.547,5.12,7,126,317247
1817210.644,6.74,6,130,349538
1796520.689,5.96,3,64,894365
2275942.779,6.35,4,117,1070137
1909128.615,7.78,7,126,535668
2384856.857,7.49,5,115,900435
1950023.339,5.83,3,68,1027025
804634.2155,5.45,5,207,103302
902156.5548,7.48,5,213,115840
1671455.213,5.19,3,68,1041579
2033864.971,6.36,2,67,1042010
1999835.544,6.54,2,67,903247
1213744.04,5.16,3,83,431302
2486137.953,6.89,5,112,867157
1067085.875,4.83,3,88,657814
642529.668,5.34,3,118,103897
1954433.164,7.96,6,132,472906
1661880.774,5.08,3,63,904171
1224478.119,5.71,4,86,396357
1679823.9,7.24,6,129,311168
599894.6775,4.31,3,124,82339
1753780.732,5.58,2,70,986329
2090250.285,5.59,5,113,881163
745682.9224,5.36,4,207,106598
1876704.648,6.16,2,61,1006176
2521226.377,7.96,4,111,984752
666647.8653,4.13,4,208,95280
700444.6281,4.54,5,226,93773
703393.8718,5.88,3,116,110625
1194849.979,5.06,3,88,622777
1509273.973,7.46,4,87,680258
2306446.431,6.43,4,111,892298
1034474.04,7.66,5,202,136599
759406.4869,6.22,5,201,99597
552850.5489,4.71,3,112,81775
842714.1033,6.09,5,205,88365
2519735.3,7,4,117,951063
1779000.657,4.91,3,63,949038
1239348.149,5.75,3,89,380571
2678439.062,7.88,4,111,1140888
1558922.248,4.39,3,65,1101843
722668.9501,4.51,4,213,108047
1726171.356,7.18,6,126,509501
734010.9876,5.32,4,227,130813
1098626.352,5.14,3,80,667541
1428999.638,5.31,7,140,576802
856109.2714,6.48,5,223,123607
753718.6395,7.21,4,113,137291
874243.1779,5.68,4,224,138186
594152.2157,4.51,4,119,121587
714605.418,4.52,5,224,83584
664008.6117,7.24,4,129,70417
1375317.093,4.93,7,124,249818
1635469.98,4.46,2,62,898955
595744.1846,5.37,3,119,94677
687732.2858,5.79,3,128,127476
2325557.843,7.38,4,111,992589
581665.1494,4.56,3,120,102979
1358352.641,6.97,4,83,541981
1449643.153,4.77,7,135,427391
2147087.598,7.27,3,60,1039833
515836.9467,4.26,4,127,138877
2352900.472,7.9,4,113,1195503
1875861.86,7.49,6,126,671850
2171708.355,5.49,4,113,1063872
1664455.121,5.64,7,127,460972
1436683.267,4.34,6,135,362904
672042.7792,6.2,3,113,137673
1347520.281,5.83,4,80,489039
2179539.351,6.19,4,116,823057
695563.6968,4.4,5,214,112852
1906348.648,7.98,6,125,204980
2318962.526,6.66,5,119,820953
718168.3825,5.09,5,229,81639
1657980.271,5.93,7,125,524003
2084589.602,5.76,5,111,891392
1352386.568,7.03,3,83,320922
1442395.122,7.24,3,86,231240
862834.9771,7.28,5,215,118095
1225414.148,5.92,4,80,335454
575384.5765,4.11,3,127,65418
628944.4394,5.57,4,117,124853
1277332.002,6.45,4,90,552291
1316792.174,4.62,6,129,277547
561039.6382,4.42,3,115,73602
574333.0269,5.01,3,130,80147
1617421.065,6.94,6,136,506497
675477.5825,4.25,5,200,117208
1588004.715,6.53,7,120,288437
577808.1528,4.99,3,116,87832
1276186.662,5.82,3,85,476409
1631380.766,4.76,3,62,1089144
737462.2389,5.06,4,207,129372
1730745.606,4.43,3,70,895229
2372099.978,6.79,5,113,1177373
1658682.218,4.58,3,70,905252
662624.674,5.13,3,123,122666
1306947.015,7.37,4,84,415607
1956394.527,4.9,5,110,959129
1879229.519,4.83,4,113,1000738
1801129.136,4.33,4,114,1110461
703478.7496,7.19,4,127,67360
1561766.504,7.91,4,87,443397
1151629.031,4.62,3,87,567252
2254150.505,7.66,2,66,986495
2305302.457,6.34,5,116,1029790
2457824.548,6.92,4,111,848259
1414036.945,6.57,4,87,620258
713709.2466,6.98,3,117,96380
676978.105,6.58,3,117,90398
1410358.49,7.46,4,82,476432
1430024.177,4.82,7,130,345529
925672.0578,7.3,5,214,70802
976499.9352,7.71,4,206,94000
1192413.639,5.99,4,87,599921
1313227.562,4.15,7,135,645838
584285.7821,4.92,3,128,68209
1360265.179,4.66,7,126,626629
1880649.898,5.81,3,67,1145743
1959322.593,5.88,3,61,842623
2302721.752,7.18,5,119,884540
2661874.086,7.72,5,118,1183160
1175264.542,5.18,4,86,629697
924772.111,6.36,5,201,93228
1653283.133,4.6,3,66,1143488
739320.12,4.57,5,224,62682
1891189.722,5.23,2,64,810110
1750971.059,7.69,7,133,244152
854416.2231,7.95,4,216,139810
2169231.197,6.4,4,116,981726
570807.1155,4.36,3,123,90489
1941370.936,5.56,3,60,891204
2452903.981,7.58,5,119,926187
743335.5268,7.99,3,127,110569
1441701.049,4.74,6,122,286094
2093059.834,6.53,2,69,887988
1908699.327,4.33,5,117,1055673
1068628.209,4.89,4,90,512423
1833339.042,7.2,6,131,325748
728560.8272,5.19,5,229,68500
622388.3675,5.1,3,127,85780
743873.0766,5.7,4,217,86907
813348.0666,4.93,5,208,97237
1913246.71,7.73,7,129,330070
1223206.024,5.13,4,82,233356
683846.8792,4.08,5,211,123093
1467174.181,4.64,6,123,509371
1711431.172,4.95,3,65,1151462
1195011.145,5.74,4,87,502186
1979209.346,4.52,4,115,1127972
1990172.568,5.89,2,65,917835
1872669.82,7.46,6,129,653964
1957452.442,6.99,2,60,981761
1634577.417,5.86,7,136,269256
1812591.495,6.82,7,131,402750
1416786.609,4.93,7,128,468698
1186081.185,6.05,3,87,242232
660413.2973,4.06,5,229,139482
1622190.042,7.93,4,80,592332
2045554.061,6.97,3,64,891422
1915679.952,7.24,7,134,322312
1573006.611,4.06,2,61,1027058
1592932.405,5.33,7,125,216916
1613487.137,4.11,3,67,1110828
1275504.885,4.18,7,121,578668
2205327.314,7.17,4,120,1140259
1785278.546,4.83,3,60,1074191
709476.73,7.5,3,130,133531
2215714.353,6.12,4,119,997529
1792306.664,4.75,3,67,924920
1913178.597,4.33,4,120,820775
749417.3702,4.96,4,213,93697
1777615.678,4.43,4,120,1193565
745723.5421,7.89,4,118,79087
732120.9396,4.65,4,223,119654
1223548.271,5.76,4,85,501935
1565361.9,5.29,6,124,413897
2081057.772,5.67,4,112,959684
819602.9098,5.54,5,217,70129
706943.7492,7.16,3,115,136282
1763627.882,7.04,7,133,368724
1421124.673,4.55,7,139,438332
1122071.148,5.04,3,80,634961
572928.9866,4.83,4,122,83094
2058252.089,6.81,2,65,891443
787824.9299,6.43,4,229,62368
799006.9248,7.21,4,200,134764
778115.5415,5.26,5,205,133494
1113629.075,4.61,3,90,547353
1273031.025,5.71,3,85,508698
849398.6667,6.63,4,219,76032
2428218.278,7.38,4,111,1193910
2015087.421,7.19,2,61,1108302
2172943.639,7.91,3,69,1087486
2202787.573,7.11,3,65,880441
712863.4752,5.84,4,209,116777
2064365.886,5.38,4,117,931866
689949.2476,6.95,4,124,92276
1390238.68,5.28,7,122,208524
753133.6863,6.93,3,127,108565
1195611.423,5.82,3,83,202245
1293169.669,4.14,6,126,394598
2129651.96,5.31,5,117,1129223
1932188.158,7.88,6,137,611344
1977479.644,6.36,3,69,1093555
2123004.356,6.67,2,64,1062866
2399180.589,6.52,4,116,1152055
644554.1888,6.4,3,121,126391
815423.4026,6.83,5,209,120635
2271834.383,7.24,4,115,895332
1341351.012,6.2,4,90,263273
1821167.489,7.83,7,139,334196
992067.1167,7.93,5,209,66782
2100874.924,6.33,4,112,1016539
1631379.652,4.08,2,64,1110552
557815.5796,4.73,3,130,102859
1281607.559,4.11,6,138,282772
752322.7753,5.49,5,227,123730
1805187.098,5.52,2,63,879944
1280318.714,6.56,4,86,206619
1800623.318,5.67,3,70,1186517
1321402.725,4.38,6,136,409186
866169.8145,6.99,5,224,139611
635207.0655,4.05,5,212,83908
1257529.267,4.39,7,128,260733
2234535.969,5.77,4,118,997063
2047310.412,7.83,7,122,526463
1712606.21,4.48,2,62,1123986
1503963.572,5.15,7,124,288760
693788.4349,6.02,4,125,125851
2187047.548,5.42,5,114,802813
2695283.546,7.99,5,111,1056049
1330284.01,4.1,6,125,270056
932933.4742,7.43,4,201,87326
1498249.79,7.07,3,82,697749
1957171.88,4.38,4,114,802440
682163.7916,5.9,4,128,103425
1655837.272,7.47,7,121,448715
1882107.208,5.93,2,70,802528
727672.7629,5.06,4,204,138516
2339243.054,7,4,115,1134085
2096613.698,7.22,2,60,807633
778060.3751,5.38,4,226,69131
1163006.855,5.23,4,84,211712
1744901.248,6.8,7,127,484163
1362874.049,4.74,7,131,607710
845219.0235,6.66,4,229,91770
1387659.696,7.7,3,87,311427
1119952.872,4.54,4,81,365804
882286.1204,6.85,4,211,97886
1538327.407,6.38,7,133,456189
1359960.496,6.74,4,84,675706
1562216.395,5.46,7,140,508690
673251.0519,6.02,3,112,130349
1741812.48,4.4,3,61,900251
786457.0784,7.68,3,126,61126
2036159.653,5.01,4,116,1114178
2025802.191,7.09,3,61,880835
1328359.899,5.87,4,83,242045
2331032.697,6.91,5,110,981122
1712809.286,4.27,3,70,1148918
1139448.447,4.42,4,85,294135
2063321.099,6.48,2,67,800069
2069915.602,6.52,3,64,1118377
1673665.405,4.68,3,60,1064286
1726213.2,5.12,2,63,1135430
1480261.039,6.21,6,128,624916
720446.4979,6.96,4,123,122902
1134191.667,5.34,3,89,446513
1292287.978,4.07,6,125,217538
838109.7088,6.31,5,206,133881
2642405.054,7.75,5,114,1063930
1189070.039,6.14,4,80,452261
1673072.744,5.99,6,120,503980
602503.3968,4.8,3,126,111848
1112871.398,4.61,3,87,590753
2085437.671,7.09,3,66,917419
1571577.94,6.08,7,131,667114
680889.7368,6.55,3,116,104462
1894753.312,7.91,6,121,432980
523811.8562,4.03,3,122,98652
2019755.033,5.31,4,112,945267
1997836.557,4.56,5,119,1112954
655299.4279,5.41,3,113,96582
2228680.263,5.73,5,111,884162
1314087.864,4.38,7,137,307319
2223282.007,6.76,5,110,1038888
705917.8519,7.09,4,123,120960
1141841.926,4.82,4,81,205027
662125.7739,4.02,5,219,81947
1937143.597,6.01,2,68,1090926
2217017.913,6.96,4,115,914963
658120.0814,6.04,4,126,99858
1598164.534,6.03,7,129,345112
615557.197,4.31,5,210,109273
584658.0736,5.12,4,129,67021
2235944.564,7.47,3,69,1168845
1860487.06,4.29,5,113,844178
1484933.658,5.48,6,121,502202
1384570.051,7.97,4,89,386529
729945.0753,4.82,5,214,126986
660186.6698,7.41,4,118,85311
2045581.47,4.95,4,119,1135116
1811871.533,4.98,3,63,1094942
1664490.989,6.83,7,131,532190
849562.904,6.47,4,218,69557
1021943.436,7.92,4,226,91844
1504982.837,5.34,6,135,384161
1210051.026,5.71,4,81,395299
1932938.417,5.48,3,67,1096683
904673.96,6,4,229,127979
738760.4512,7.02,4,110,111656
1791303.562,5.2,3,61,1174000
2405178.629,6.83,5,112,892829
2163963.676,7.96,2,65,879596
2158541.066,5.95,4,115,990444
1795330.582,4.91,3,61,919502
1192770.054,5.67,4,89,619491
1736522.669,6.86,6,120,415556
2135795.425,7.28,2,65,967535
591174.3797,4.59,3,129,62202
1212660.3,5.26,3,87,576736
794848.302,7.69,4,111,110617
1440409.989,4.51,7,122,477764
1817314.309,5.43,3,67,1159860
2252677.272,7.72,3,66,1175281
2194637.698,6.09,5,110,906544
629725.1588,5.06,4,126,68349
1670056.135,4.76,3,62,955002
602198.4795,4.71,3,116,89654
778281.433,6.17,4,202,90926
777726.342,5.17,5,211,64958
1756203.139,4.17,5,114,826468
2418388.967,7.95,5,117,882318
1329881.361,6.96,3,81,224366
1228249.898,5.43,3,81,365590
1750017.612,4.71,2,70,1145406
762186.5032,4.3,4,223,118869
1432373.841,4.07,6,126,565198
2204663.757,6.72,5,119,1172878
1949557.625,6.7,2,65,1071246
2232870.875,7.4,3,70,1136012
1820480.424,4.46,5,118,1157911
1689268.656,4.55,2,64,1049087
2256175.526,6.16,4,115,906820
631279.7096,5.45,4,127,74749
1653044.465,6.04,6,130,552192
589908.9387,5.39,3,112,72726
1564964.82,6.13,7,134,579136
1369627.424,6.79,3,87,416360
773219.4026,7.92,4,114,90671
2139021.548,6.38,5,120,919580
1199872.45,5.58,4,83,520010
2386866.726,6.47,4,113,1081628
2160149.866,6.96,3,60,1005726
2215495.938,7.66,2,64,1133369
823322.002,6.74,4,217,100292
2357105.566,7.34,4,116,817145
708165.7399,5.66,5,204,62890
1291309.525,4.26,6,126,515945
1294898.484,5.82,4,86,273131
2553584.079,7.77,4,120,801442
2131897.727,7.33,3,69,1135023
1796680.393,4.22,5,119,1036113
1775107.331,4.11,5,110,881285
680925.6282,7.44,3,121,60834
2208360.76,6.39,5,119,1179527
2146055.681,5.47,4,118,994495
1062773.005,4.2,4,87,471155
1585286.813,5.32,6,120,495594
702995.6422,6.48,3,123,83335
724417.9264,6.93,4,124,102373
1310951.336,4.16,6,135,367882
708191.4012,5.99,4,129,80805
758999.3744,4.59,4,212,60976
2031243.868,7,2,67,934966
900269.4285,7.19,4,203,122080
1985296.957,4.94,5,113,901460
2280290.611,6.77,5,116,886079
691648.2445,7.21,3,115,109201
1828893.685,7.41,6,120,622416
2423835.346,7.94,4,120,1000964
1851312.748,4.76,5,110,817660
2203487.771,7.58,2,68,911313
726727.3623,7.03,3,128,127195
1404786.147,6.54,4,88,504760
2138236.98,7.63,2,67,954997
710568.4342,4.03,4,212,95137
659347.6456,4.19,5,209,73719
1826776.756,4.33,5,120,940882
528184.236,4,3,129,124382
1669962.598,6.77,7,131,456572
1436210.012,7.53,3,82,447223
1907267.154,5.33,3,60,906316
2167758.224,6.23,4,111,1127770
738909.5086,5.8,4,209,72238
1373038.781,7.48,3,84,495901
1425086.845,4.25,6,131,292979
2292464.571,7.42,4,118,1012342
853317.0421,7.43,5,215,118941
1376023.264,6.22,3,82,509278
1455510.727,7.71,4,84,517121
1324508.999,6.41,4,89,353058
603424.12,5.5,3,111,118933
744051.4827,5.52,5,209,63154
805618.9503,6.03,5,223,78279
2000340.743,5.13,5,115,825603
1702114.922,7.88,6,138,309547
1620673.155,4.26,2,65,961989
599766.6286,4.77,3,127,112868
2087447.792,6.43,5,111,849118
1733601.808,7.81,7,127,668011
789255.2724,7.67,4,115,125362
1246608.645,5.28,4,86,525533
676155.2613,6.95,3,120,101069
601290.8326,5.83,4,125,92952
2211559.894,6.64,4,116,888267
2328502.95,6.74,5,118,1128271
569891.2516,4.7,3,130,70046
2286015.131,7.96,3,64,1036506
2114872.997,5.78,4,110,1177745
1860166.965,4.32,4,112,808437
685931.3045,4.99,4,230,127443
1633830.852,7.05,6,121,562022
717126.9732,7.34,3,119,67969
1937638.929,4.95,4,120,900841
1664347.959,7.64,6,123,494044
1874326.825,4.38,5,120,1073662
779948.456,7.97,4,114,69993
1753520.63,7.89,7,130,578263
710822.8562,7.52,4,123,111457
1079888.462,4.4,4,90,419759
1550761.53,7.45,4,81,634635
1908627.506,4.1,4,116,884871
1784709.106,4.92,3,67,996661
1167297.127,5.28,4,87,331829
1425631.083,6.9,3,85,405259
2382920.956,6.67,4,115,905382
1895377.678,4.92,4,117,847623
754293.4435,7.63,4,114,89135
1604931.115,5.74,7,135,244597
1195533.326,4.64,3,84,447766
1856768.665,5.94,3,69,952076
1402302.548,4.08,7,135,361211
2547243.164,6.89,4,118,1199079
1085792.189,4.16,3,83,338169
1424724.659,5.63,6,124,533549
1738370.134,7.89,6,128,235698
1012959.652,4.28,3,82,357248
2635534.215,7.92,5,120,873916
976244.1696,7.12,5,209,96943
2201114.34,6.99,4,115,849605
1819143.213,4.39,5,118,1067122
559571.585,4.28,4,127,66926
2367279.279,6.73,4,116,1134130
1655799.27,6.03,6,122,554456
1854364.171,4.21,4,117,1164412
1358572.187,4.23,6,129,527547
1285536.775,6.25,3,87,658306
566290.9597,4.19,3,112,133876
1567778.173,5.79,7,130,645639
740751.6528,4.93,5,229,104008
1391606.214,7.34,4,88,254975
1661617.137,4.67,2,63,864874
693372.2048,7.3,4,114,98899
702786.1839,7.42,4,115,131880
1463898.707,5.32,7,138,648119
2077184.024,5.23,5,115,892194
1654871.234,5.91,6,137,225231
1290376.141,4.64,7,122,665645
1708494.795,5,3,65,1004637
1202323.141,5.06,3,89,657159
2283149.84,6,4,111,972759
2104942.05,6,5,115,1170224
1880698.668,5.41,3,69,1072899
1246231.985,6.38,4,80,330989
1850680.743,5.87,3,63,991100
1972802.585,6.14,2,64,984548
606591.8403,5.18,3,124,137299
566758.324,4.1,4,110,99622
1737133.06,5,3,62,1055069
2166070.35,5.81,5,116,918483
1688434.32,6,6,123,652005
2422858.212,7.42,5,119,864674
693749.2485,7.52,4,128,117289
2198311.161,7.81,3,69,842940
1528659.075,5.36,7,140,435704
1559758.569,5.14,6,123,558538
633508.5581,4.03,4,214,123105
763555.3193,6.11,5,207,129046
1610502.677,4.19,3,60,913614
1930973.694,5.98,2,65,872346
2203787.716,7.71,2,67,1097099
1914215.76,5.91,3,63,901266
1208256.076,5.63,3,85,664329
617091.8195,4.43,4,206,125217
1359435.156,5.2,6,136,581074
647947.8644,6.54,3,130,110963
750163.5073,7.29,3,128,139840
1546241.715,5.73,7,124,298238
691864.3818,4.71,5,210,96053
1142945.503,4.2,3,88,305750
554263.3312,4.69,4,125,125693
1376456.905,4.12,6,127,477592
1694234.281,4.33,2,67,864266
692572.3782,4.2,4,200,93707
1262410.155,6.7,3,90,311463
2320399.455,7.72,2,63,1099840
2226813.101,6.92,5,114,963520
540387.138,4.26,3,119,132174
1994897.964,5.43,4,112,1072315
1567278.094,6.09,6,133,380972
1888122.434,5.93,2,68,1070585
644955.9802,6.92,4,116,81377
2184907.391,6.79,5,119,964655
1220134.225,5.25,3,85,426457
1063743.937,4.57,3,80,247948
1708769.309,4.53,3,66,1183934
585147.2041,4.05,4,128,118213
1790620.479,4.33,5,117,1040799
2276401.234,6.98,4,120,1198357
914403.776,7.39,4,208,111769
1824490.677,5.47,3,67,1079186
779381.1432,5.77,5,224,127761
1510218.648,7.31,3,83,549728
1493379.984,7.49,3,86,319954
1282004.187,6.12,3,83,287316
1479159.755,5.64,7,128,375959
1022702.742,7.57,4,225,62131
698987.1889,6.15,3,125,139816
2303986.686,6.43,4,113,901031
1668655.504,4.68,3,64,878817
1229912.709,4.85,3,83,515368
1345544.918,7.01,4,89,405458
1866301.285,4.77,4,120,1027271
2220265.55,6.48,4,118,1165140
1751019.091,4.71,3,67,811312
957392.4058,7.42,4,219,99814
729974.5726,5.54,5,205,90042
877943.3227,6.28,5,226,86553
2300407.566,6.33,4,110,1169993
647559.3328,6.31,3,121,112154
1105505.999,4.97,4,86,526936
2520025.46,7.39,4,117,871521
975654.2,6.75,4,227,126887
1703305.803,4.76,2,65,877977
864835.8199,5.98,5,216,64113
1299682.78,7.07,4,89,622412
620039.3171,5.33,3,121,85873
656085.1388,5.09,5,213,67990
1236716.955,5.18,3,89,458092
679190.7883,6.51,4,113,94561
1562496.548,4.12,2,65,852525
674110.6486,6.72,4,116,132037
619224.3792,5.2,3,119,113058
848596.0656,6.65,4,229,83247
1869838.066,4.22,4,117,1098364
2018699.257,4.76,5,111,949262
739277.3882,6.73,3,110,114928
703126.0527,4.73,5,219,117712
1572799.883,7.96,4,86,547816
1864123.367,4.13,5,120,905355
906702.4384,7.83,4,215,105423
1936230.488,4.62,5,119,880584
2266417.585,6.12,5,114,965429
618061.9738,5.06,3,129,72111
664276.8438,5.66,4,129,95187
1246843.317,6.51,3,89,519928
1361933.663,6.91,4,82,475900
731245.2338,4.34,4,200,94215
546717.5854,4.03,4,124,91299
770514.7329,5.63,5,219,66224
878570.5376,7.02,5,214,123764
920375.262,6.19,5,209,100208
1713510.47,6.44,6,130,586805
1551504.311,6.05,6,127,299938
513935.8555,4.07,4,116,132756
2133924.167,6.09,4,114,1124081
678205.7524,6.63,4,118,80054
2048908.382,5.6,5,117,1013447
1685280.806,7.73,6,123,587317
1959774.854,4.75,5,119,1083478
687297.0805,7.27,4,129,68111
2362262.052,6.78,4,116,1061252
2405127.239,6.71,5,116,1079635
2303057.107,7.02,4,119,1191583
2387650.329,7.09,5,120,852420
1365924.547,6.63,4,83,357027
1927441.592,6.01,2,66,1018262
2391961.869,7.64,5,111,1027458
605771.2878,4.45,4,119,88063
1744069.176,7,6,132,554354
617280.1825,4.89,4,118,75759
2272566.285,7.63,4,118,1000480
2682039.977,7.93,4,111,1064503
1726800.326,5.32,3,65,965299
842968.128,7.1,4,210,119557
1810421.226,4.38,4,119,851692
929815.457,7.93,4,223,81634
2218096.45,6.93,5,110,917549
1753102.795,5.47,2,67,895178
577886.3188,4.51,3,111,103922
1844329.5,4.25,4,111,962184
1133771.658,5.49,3,83,357714
1781441.844,5.17,2,64,880467
1367124.645,6.33,4,87,272466
1734637.331,5.22,2,68,1084735
825565.0784,6.09,4,225,117535
1865486.704,5.96,2,69,1024326
2096066.516,5.59,5,114,1039375
1673075.29,7.06,6,122,618915
1297770.602,6.56,3,84,618145
1432818.547,4.1,7,130,475214
1593557.483,6.34,6,130,693173
643623.1318,5.88,4,124,108216
2129090.246,6.21,4,114,1042324
884354.9154,6.65,4,203,75016
714286.3662,5.48,4,203,114108
1278907.615,6.82,4,88,328648
1771435.635,5.63,3,70,1144176
674811.0938,4.29,4,224,126000
